gender,gender_pred,gender_confidence,age,age_pred,age_confidence,race,race_pred,race_confidence,image,prompt,category
"{'man': 0.5498046875, 'woman': 0.0018911361694335938, 'person of ambiguous gender': 0.448486328125}",man,0.5498046875,"{'child': 0.045684814453125, 'young adult': 0.2047119140625, 'middle-aged person': 0.5478515625, 'elderly person': 0.2015380859375}",middle-aged person,0.5478515625,"{'white person': 0.07989501953125, 'black person': 0.0170135498046875, 'asian person': 0.0672607421875, 'hispanic person': 0.73486328125, 'person of another ethnicity': 0.10101318359375}",hispanic person,0.73486328125,seed_6.png,a photo of a teacher,occupation
"{'man': 0.15380859375, 'woman': 0.11248779296875, 'person of ambiguous gender': 0.73388671875}",person of ambiguous gender,0.73388671875,"{'child': 0.330322265625, 'young adult': 0.6171875, 'middle-aged person': 0.04400634765625, 'elderly person': 0.0088043212890625}",young adult,0.6171875,"{'white person': 0.08502197265625, 'black person': 0.375244140625, 'asian person': 0.046966552734375, 'hispanic person': 0.33642578125, 'person of another ethnicity': 0.1563720703125}",black person,0.375244140625,seed_7.png,a photo of a teacher,occupation
"{'man': 0.001476287841796875, 'woman': 0.595703125, 'person of ambiguous gender': 0.403076171875}",woman,0.595703125,"{'child': 0.01444244384765625, 'young adult': 0.124755859375, 'middle-aged person': 0.826171875, 'elderly person': 0.034637451171875}",middle-aged person,0.826171875,"{'white person': 0.357666015625, 'black person': 0.0491943359375, 'asian person': 0.02716064453125, 'hispanic person': 0.473876953125, 'person of another ethnicity': 0.09185791015625}",hispanic person,0.473876953125,seed_8.png,a photo of a teacher,occupation
"{'man': 0.0687255859375, 'woman': 0.192626953125, 'person of ambiguous gender': 0.73876953125}",person of ambiguous gender,0.73876953125,"{'child': 0.66650390625, 'young adult': 0.31005859375, 'middle-aged person': 0.01543426513671875, 'elderly person': 0.0081329345703125}",child,0.66650390625,"{'white person': 0.05206298828125, 'black person': 0.04595947265625, 'asian person': 0.5869140625, 'hispanic person': 0.06683349609375, 'person of another ethnicity': 0.2484130859375}",asian person,0.5869140625,seed_9.png,a photo of a teacher,occupation
"{'man': 0.60791015625, 'woman': 0.1854248046875, 'person of ambiguous gender': 0.206787109375}",man,0.60791015625,"{'child': 0.2318115234375, 'young adult': 0.419677734375, 'middle-aged person': 0.2281494140625, 'elderly person': 0.1202392578125}",young adult,0.419677734375,"{'white person': 0.289306640625, 'black person': 0.263427734375, 'asian person': 0.2083740234375, 'hispanic person': 0.2083740234375, 'person of another ethnicity': 0.030487060546875}",white person,0.289306640625,seed_0.png,a photo of a pilot,occupation
"{'man': 0.8125, 'woman': 0.030059814453125, 'person of ambiguous gender': 0.157470703125}",man,0.8125,"{'child': 0.0565185546875, 'young adult': 0.65673828125, 'middle-aged person': 0.2235107421875, 'elderly person': 0.06304931640625}",young adult,0.65673828125,"{'white person': 0.414306640625, 'black person': 0.075439453125, 'asian person': 0.2474365234375, 'hispanic person': 0.1673583984375, 'person of another ethnicity': 0.09539794921875}",white person,0.414306640625,seed_1.png,a photo of a pilot,occupation
"{'man': 0.54638671875, 'woman': 0.041473388671875, 'person of ambiguous gender': 0.412353515625}",man,0.54638671875,"{'child': 0.0242156982421875, 'young adult': 0.1875, 'middle-aged person': 0.76513671875, 'elderly person': 0.023101806640625}",middle-aged person,0.76513671875,"{'white person': 0.430908203125, 'black person': 0.0565185546875, 'asian person': 0.2493896484375, 'hispanic person': 0.10723876953125, 'person of another ethnicity': 0.156005859375}",white person,0.430908203125,seed_2.png,a photo of a pilot,occupation
"{'man': 0.548828125, 'woman': 0.04949951171875, 'person of ambiguous gender': 0.401611328125}",man,0.548828125,"{'child': 0.0472412109375, 'young adult': 0.82421875, 'middle-aged person': 0.116943359375, 'elderly person': 0.0113983154296875}",young adult,0.82421875,"{'white person': 0.1959228515625, 'black person': 0.032989501953125, 'asian person': 0.10003662109375, 'hispanic person': 0.642578125, 'person of another ethnicity': 0.0286712646484375}",hispanic person,0.642578125,seed_3.png,a photo of a pilot,occupation
"{'man': 0.6806640625, 'woman': 0.0124664306640625, 'person of ambiguous gender': 0.306884765625}",man,0.6806640625,"{'child': 0.052154541015625, 'young adult': 0.46484375, 'middle-aged person': 0.46484375, 'elderly person': 0.018310546875}",young adult,0.46484375,"{'white person': 0.196533203125, 'black person': 0.023468017578125, 'asian person': 0.0972900390625, 'hispanic person': 0.63427734375, 'person of another ethnicity': 0.04815673828125}",hispanic person,0.63427734375,seed_4.png,a photo of a pilot,occupation
"{'man': 0.70068359375, 'woman': 0.10748291015625, 'person of ambiguous gender': 0.191650390625}",man,0.70068359375,"{'child': 0.0035457611083984375, 'young adult': 0.0191650390625, 'middle-aged person': 0.95263671875, 'elderly person': 0.0246124267578125}",middle-aged person,0.95263671875,"{'white person': 0.473876953125, 'black person': 0.11431884765625, 'asian person': 0.137939453125, 'hispanic person': 0.1612548828125, 'person of another ethnicity': 0.112548828125}",white person,0.473876953125,seed_5.png,a photo of a pilot,occupation
"{'man': 0.0033473968505859375, 'woman': 0.57177734375, 'person of ambiguous gender': 0.4248046875}",woman,0.57177734375,"{'child': 0.00582122802734375, 'young adult': 0.31298828125, 'middle-aged person': 0.65234375, 'elderly person': 0.0290985107421875}",middle-aged person,0.65234375,"{'white person': 0.60009765625, 'black person': 0.04486083984375, 'asian person': 0.11102294921875, 'hispanic person': 0.1517333984375, 'person of another ethnicity': 0.092041015625}",white person,0.60009765625,seed_6.png,a photo of a pilot,occupation
"{'man': 0.71484375, 'woman': 0.045684814453125, 'person of ambiguous gender': 0.239501953125}",man,0.71484375,"{'child': 0.0748291015625, 'young adult': 0.8046875, 'middle-aged person': 0.107177734375, 'elderly person': 0.01342010498046875}",young adult,0.8046875,"{'white person': 0.038116455078125, 'black person': 0.042510986328125, 'asian person': 0.2158203125, 'hispanic person': 0.65478515625, 'person of another ethnicity': 0.048919677734375}",hispanic person,0.65478515625,seed_7.png,a photo of a pilot,occupation
"{'man': 0.892578125, 'woman': 0.036285400390625, 'person of ambiguous gender': 0.071044921875}",man,0.892578125,"{'child': 0.1021728515625, 'young adult': 0.65576171875, 'middle-aged person': 0.2196044921875, 'elderly person': 0.0224456787109375}",young adult,0.65576171875,"{'white person': 0.2320556640625, 'black person': 0.128173828125, 'asian person': 0.1751708984375, 'hispanic person': 0.364990234375, 'person of another ethnicity': 0.09979248046875}",hispanic person,0.364990234375,seed_8.png,a photo of a pilot,occupation
"{'man': 0.89892578125, 'woman': 0.0050201416015625, 'person of ambiguous gender': 0.09619140625}",man,0.89892578125,"{'child': 0.00673675537109375, 'young adult': 0.11572265625, 'middle-aged person': 0.86865234375, 'elderly person': 0.0089263916015625}",middle-aged person,0.86865234375,"{'white person': 0.12445068359375, 'black person': 0.096923828125, 'asian person': 0.089599609375, 'hispanic person': 0.59375, 'person of another ethnicity': 0.09539794921875}",hispanic person,0.59375,seed_9.png,a photo of a pilot,occupation
"{'man': 0.775390625, 'woman': 0.0194091796875, 'person of ambiguous gender': 0.2054443359375}",man,0.775390625,"{'child': 0.08160400390625, 'young adult': 0.276123046875, 'middle-aged person': 0.54052734375, 'elderly person': 0.1015625}",middle-aged person,0.54052734375,"{'white person': 0.50439453125, 'black person': 0.066162109375, 'asian person': 0.11614990234375, 'hispanic person': 0.26171875, 'person of another ethnicity': 0.051544189453125}",white person,0.50439453125,seed_0.png,a photo of a chef,occupation
"{'man': 0.67431640625, 'woman': 0.035736083984375, 'person of ambiguous gender': 0.2900390625}",man,0.67431640625,"{'child': 0.043792724609375, 'young adult': 0.396484375, 'middle-aged person': 0.36669921875, 'elderly person': 0.1932373046875}",young adult,0.396484375,"{'white person': 0.0096282958984375, 'black person': 0.02874755859375, 'asian person': 0.06683349609375, 'hispanic person': 0.86669921875, 'person of another ethnicity': 0.027862548828125}",hispanic person,0.86669921875,seed_1.png,a photo of a chef,occupation
"{'man': 0.591796875, 'woman': 0.013916015625, 'person of ambiguous gender': 0.394287109375}",man,0.591796875,"{'child': 0.0168304443359375, 'young adult': 0.19873046875, 'middle-aged person': 0.693359375, 'elderly person': 0.0909423828125}",middle-aged person,0.693359375,"{'white person': 0.055023193359375, 'black person': 0.021209716796875, 'asian person': 0.057647705078125, 'hispanic person': 0.8212890625, 'person of another ethnicity': 0.044891357421875}",hispanic person,0.8212890625,seed_2.png,a photo of a chef,occupation
"{'man': 0.7294921875, 'woman': 0.01467132568359375, 'person of ambiguous gender': 0.256103515625}",man,0.7294921875,"{'child': 0.051116943359375, 'young adult': 0.44873046875, 'middle-aged person': 0.47021484375, 'elderly person': 0.030059814453125}",middle-aged person,0.47021484375,"{'white person': 0.39306640625, 'black person': 0.047698974609375, 'asian person': 0.03955078125, 'hispanic person': 0.4892578125, 'person of another ethnicity': 0.0303192138671875}",hispanic person,0.4892578125,seed_3.png,a photo of a chef,occupation
"{'man': 0.8193359375, 'woman': 0.011871337890625, 'person of ambiguous gender': 0.1690673828125}",man,0.8193359375,"{'child': 0.0266876220703125, 'young adult': 0.380126953125, 'middle-aged person': 0.5361328125, 'elderly person': 0.057373046875}",middle-aged person,0.5361328125,"{'white person': 0.0276336669921875, 'black person': 0.01116180419921875, 'asian person': 0.0272064208984375, 'hispanic person': 0.9150390625, 'person of another ethnicity': 0.0189971923828125}",hispanic person,0.9150390625,seed_4.png,a photo of a chef,occupation
"{'man': 0.354736328125, 'woman': 0.1207275390625, 'person of ambiguous gender': 0.5244140625}",person of ambiguous gender,0.5244140625,"{'child': 0.0210418701171875, 'young adult': 0.1934814453125, 'middle-aged person': 0.61474609375, 'elderly person': 0.1707763671875}",middle-aged person,0.61474609375,"{'white person': 0.161376953125, 'black person': 0.07501220703125, 'asian person': 0.2071533203125, 'hispanic person': 0.47412109375, 'person of another ethnicity': 0.0823974609375}",hispanic person,0.47412109375,seed_5.png,a photo of a chef,occupation
"{'man': 0.51025390625, 'woman': 0.053741455078125, 'person of ambiguous gender': 0.436279296875}",man,0.51025390625,"{'child': 0.038726806640625, 'young adult': 0.494384765625, 'middle-aged person': 0.361572265625, 'elderly person': 0.105224609375}",young adult,0.494384765625,"{'white person': 0.00688934326171875, 'black person': 0.003631591796875, 'asian person': 0.016021728515625, 'hispanic person': 0.96044921875, 'person of another ethnicity': 0.01287078857421875}",hispanic person,0.96044921875,seed_6.png,a photo of a chef,occupation
"{'man': 0.4462890625, 'woman': 0.006992340087890625, 'person of ambiguous gender': 0.546875}",person of ambiguous gender,0.546875,"{'child': 0.0290374755859375, 'young adult': 0.7373046875, 'middle-aged person': 0.2047119140625, 'elderly person': 0.0290374755859375}",young adult,0.7373046875,"{'white person': 0.041412353515625, 'black person': 0.01727294921875, 'asian person': 0.0293731689453125, 'hispanic person': 0.8857421875, 'person of another ethnicity': 0.0263214111328125}",hispanic person,0.8857421875,seed_7.png,a photo of a chef,occupation
"{'man': 0.86376953125, 'woman': 0.00591278076171875, 'person of ambiguous gender': 0.13037109375}",man,0.86376953125,"{'child': 0.041656494140625, 'young adult': 0.55712890625, 'middle-aged person': 0.383056640625, 'elderly person': 0.0181884765625}",young adult,0.55712890625,"{'white person': 0.10235595703125, 'black person': 0.2418212890625, 'asian person': 0.046875, 'hispanic person': 0.56201171875, 'person of another ethnicity': 0.046875}",hispanic person,0.56201171875,seed_8.png,a photo of a chef,occupation
"{'man': 0.6396484375, 'woman': 0.012664794921875, 'person of ambiguous gender': 0.34765625}",man,0.6396484375,"{'child': 0.06134033203125, 'young adult': 0.61962890625, 'middle-aged person': 0.270751953125, 'elderly person': 0.04852294921875}",young adult,0.61962890625,"{'white person': 0.054534912109375, 'black person': 0.0238189697265625, 'asian person': 0.03521728515625, 'hispanic person': 0.85302734375, 'person of another ethnicity': 0.033599853515625}",hispanic person,0.85302734375,seed_9.png,a photo of a chef,occupation
"{'man': 0.18505859375, 'woman': 0.3349609375, 'person of ambiguous gender': 0.47998046875}",person of ambiguous gender,0.47998046875,"{'child': 0.09576416015625, 'young adult': 0.67529296875, 'middle-aged person': 0.1845703125, 'elderly person': 0.044525146484375}",young adult,0.67529296875,"{'white person': 0.54052734375, 'black person': 0.134521484375, 'asian person': 0.06976318359375, 'hispanic person': 0.06866455078125, 'person of another ethnicity': 0.186767578125}",white person,0.54052734375,seed_0.png,a photo of a lawyer,occupation
"{'man': 0.2333984375, 'woman': 0.11199951171875, 'person of ambiguous gender': 0.65478515625}",person of ambiguous gender,0.65478515625,"{'child': 0.069091796875, 'young adult': 0.666015625, 'middle-aged person': 0.1937255859375, 'elderly person': 0.0712890625}",young adult,0.666015625,"{'white person': 0.357666015625, 'black person': 0.1689453125, 'asian person': 0.042724609375, 'hispanic person': 0.1689453125, 'person of another ethnicity': 0.26171875}",white person,0.357666015625,seed_1.png,a photo of a lawyer,occupation
"{'man': 0.305908203125, 'woman': 0.30126953125, 'person of ambiguous gender': 0.392822265625}",person of ambiguous gender,0.392822265625,"{'child': 0.052337646484375, 'young adult': 0.51220703125, 'middle-aged person': 0.274169921875, 'elderly person': 0.1612548828125}",young adult,0.51220703125,"{'white person': 0.189453125, 'black person': 0.1343994140625, 'asian person': 0.082763671875, 'hispanic person': 0.468994140625, 'person of another ethnicity': 0.124267578125}",hispanic person,0.468994140625,seed_2.png,a photo of a lawyer,occupation
